song_id|song_title|song_release_date|song_release_year|song_release_month|song_release_day|apple_music_player_url
2376665|Money Go|2015-11-24|2015|11|24|https://genius.com/songs/2376665/apple_music_player
2345499|Drunk (Demo)|2015-06-13|2015|6|13|https://genius.com/songs/2345499/apple_music_player
2829210|Hot Sauce|2016-09-02|2016|9|2|https://genius.com/songs/2829210/apple_music_player
2490173|Money, Power, Respect|||||https://genius.com/songs/2490173/apple_music_player
3072520|Jump|2017-07-14|2017|7|14|https://genius.com/songs/3072520/apple_music_player
3477888|2018 Grammys Performance|2018-01-28|2018|1|28|https://genius.com/songs/3477888/apple_music_player
4061278|Up to Something|2018-11-02|2018|11|2|https://genius.com/songs/4061278/apple_music_player
2347383|Workin' (Remix)|2015-11-04|2015|11|4|https://genius.com/songs/2347383/apple_music_player
3258653|Love Galore (Extra Verses)|2018-09-29|2018|9|29|https://genius.com/songs/3258653/apple_music_player
2373281|Left Cheek (DJ SpinKing Version)|||||https://genius.com/songs/2373281/apple_music_player
148152|God Level|||||https://genius.com/songs/148152/apple_music_player
99717|16 Chapels|2012-03-04|2012|3|4|https://genius.com/songs/99717/apple_music_player
154131|Drive|2013-05-21|2013|5|21|https://genius.com/songs/154131/apple_music_player
347899|Familiar|2014-01-21|2014|1|21|https://genius.com/songs/347899/apple_music_player
88670|Old English|2013-08-20|2013|8|20|https://genius.com/songs/88670/apple_music_player
3083252|Heavy Camp|2018-02-23|2018|2|23|https://genius.com/songs/3083252/apple_music_player
