Philly Swain,Travis Scott
Bynoe,!llmind
Vald,Scott Storch
Elz the DJ,Travis Scott
ZAVAGE,Mike WiLL Made-It
Wavves,The Alchemist
DeJ Loaf,Zaytoven
The Notorious B.I.G.,Mannie Fresh
Jordizy,Mustard
Raleigh Ritchie,DJ Dahi
Playa,Timbaland
Zendaya,Timbaland
Flee,16yrold
SOCiETY's FINEST,Mike WiLL Made-It
Crvddyrell,Metro Boomin
Destiny's Child,Jermaine Dupri
3C's,Just Blaze
LaTaj,40
Monica,Jermaine Dupri
Bastille,Mike WiLL Made-It
Jennifer Lopez,Pharrell Williams
Estelle,J.U.S.T.I.C.E. League
Supastition,!llmind
Ludacris,Jermaine Dupri
Juicy J,Southside
Fredo Santana,Zaytoven
Masta Ace,9th Wonder
Tyga,Jermaine Dupri
The Chemical Brothers,Quincy Jones
Henry Draw,Mike WiLL Made-It
G-Dragon,Missy Elliott
DJ Drama,Travis Scott
50 Cent,Scott Storch
Young Dolph,Southside
Lupe Fiasco,J Dilla
Sunni Colón,KAYTRANADA
T.I.,9th Wonder
RiFF RAFF,Mustard
T.I.,J Dilla
Darius,J Dilla
AFTRschool,Scott Storch
Lil bozo,9th Wonder
Drake,Mustard
Terrace Martin,DJ Quik
Megan Thee Stallion,Tay Keith
Spider-Man,DJ Khaled
Trinidad James,Travis Scott
Lecrae,Hit-Boy
Huey,T-Pain
Little Big Town,Pharrell Williams
Destiny's Child,9th Wonder
Lemar,Salaam Remi
Nick Buglione (Dey Bishop),!llmind
Slim Dunkin,Mike WiLL Made-It
Breydawg,OG Parker
Yaksha,40
Jacquees,Jermaine Dupri
Starlito,DJ Dahi
Ballout,Young Chop
Rick Ross & Birdman,T-Pain
ChoC NY,Jermaine Dupri
NAV,Travis Scott
Xzibit,T-Pain
DJ Chop Up,Mustard
Samiyam,The Alchemist
ScHoolboy Q,Pharrell Williams
NFL,Missy Elliott
MANSAY,16yrold
Reese LAFLARE,Cardo
Puff Daddy,Missy Elliott
GGCO,Southside
Lil' Kim,Bangladesh
Ruslan,Sounwave
The Underachievers,Lex Luger
Belly,Travis Scott
Chief Keef,Young Chop
Bricc Baby,Mustard
Nessly,Zaytoven
Beyoncé,Just Blaze
Busta Rhymes,40
Mike Bars,DJ Hoppa
Breydawg,Bangladesh
Kle Shay,Mike WiLL Made-It
Aretha Franklin,Quincy Jones
Lil B,40
Lil Duke,Metro Boomin
Innocent,Metro Boomin
Tha Broadus Boyz,Cardo
Torii Wolf,DJ Premier
KAYTRANADA,Pharrell Williams
Joyner Lucas,!llmind
Genius Brasil Traduções,Mike WiLL Made-It
T.I.,J.U.S.T.I.C.E. League
Gloria Estefan,Pharrell Williams
Lil Yachty,Zaytoven
Meek Mill,Southside
Westside Gunn,9th Wonder
D. Bridge,Metro Boomin
YG,Mike WiLL Made-It
2 Chainz,Zaytoven
Lupe Fiasco,Puff Daddy
Biz Markie,Puff Daddy
Mr. Shadow,Kurupt
Skeletor,40
Bone Thugs-N-Harmony,DJ Quik
AJ tha Gangsta,Lex Luger
Spitty,Just Blaze
Statik Selektah,DJ Premier
Mary J. Blige,9th Wonder
Gensu Dean,Large Professor
JAY-Z,Just Blaze
Stefflon Don,Mike WiLL Made-It
Bryson Tiller,Kanye West
Ozay Moore,Stro Elliot
Phil Ade,!llmind
G-Eazy,Hit-Boy
Lil Wayne,Metro Boomin
Black Nova,Lex Luger
Casual,The Alchemist
Elephant Man,Swizz Beatz
Baseman,Metro Boomin
Asheru,DJ Khalil
Harlem World,Just Blaze
Isaiah Rashad,Sounwave
Ben Folds,Kurupt
Lily Allen,DJ Dahi
Fabolous,Puff Daddy
Starlito,Metro Boomin
Luiza Possi,Quincy Jones
Kid Cudi,J Dilla
Reuben Vincent,9th Wonder
Student 1,Hit-Boy
Boyce Avenue,Timbaland
President T,Southside
RJ,Mike WiLL Made-It
Melanie Fiona,Salaam Remi
Planet Asia,The Alchemist
Miley Cyrus,Pharrell Williams
Aaliyah,Timbaland
G-Mo Skee,Dr. Dre
Tede,Cool & Dre
Dev The Follower,Southside
MK Asante,J Dilla
[UNDEFINED],J Dilla
Keith Sweat,Jermaine Dupri
Trae Perry,Cardo
Mike Posner,J.U.S.T.I.C.E. League
Busta Rhymes,Swizz Beatz
Slim Thug,Pharrell Williams
Ethan Harrington,Hit-Boy
Petey Pablo,Scott Storch
Kawaii Kunicorn,DJ Khaled
Fetty Wap,Mustard
Tau,J Dilla
O.F.T.B.,Kurupt
Father MC,Puff Daddy
Smooth B,DJ Premier
CyHi The Prynce,Metro Boomin
JAY-Z & Kanye West,Pharrell Williams
Jarren Benton,J.U.S.T.I.C.E. League
​blackbear,Mustard
Aminé,Metro Boomin
Ahmedy,Mustard
Nick Carter Green,40
Mack 10,Jermaine Dupri
Yung Gravy & bbno$,DJ Hoppa
Block 125,Metro Boomin
Yowda,Mustard
Cardi B & YG,Mustard
Evidence,The Alchemist
Victory,9th Wonder
J-Shep,DJ Quik
Omar Dua,Cool & Dre
AHZUMJOT,Lex Luger
Kazzy Chase,Southside
Joell Ortiz,DJ Khalil
Kid Wonderz,9th Wonder
Nina Nesbitt,Scott Storch
Danny Swain,Missy Elliott
Hoodrich Pablo Juan,Zaytoven
Darren Sipity,Salaam Remi
Smiley the Ghetto Child,DJ Premier
Slim_alex,Dr. Dre
EC (EC),Metro Boomin
Wiz Khalifa,40
Keith Murray,DJ Khalil
T.I.,Travis Scott
Jazzy Bazz,J Dilla
Jill Scott,Scott Storch
Lil khara,DJ Khaled
ChrisX$treets,Hit-Boy
Flowz Dilione,Southside
Dimeey,!llmind
Prez Gambino,J.U.S.T.I.C.E. League
Why SL Know Plug,Zaytoven
Yamine,Metro Boomin
Paula Perry,DJ Premier
Skippa Da Flippa,Zaytoven
Money Boy,40
Bishop Nehru,KAYTRANADA
A Boogie wit da Hoodie,DJ Khaled
Trash Talk,The Alchemist
Yasiin Bey,DJ Khalil
Planet Asia,DJ Khalil
Baker Plaid,Matt Martians
Glee Cast,Scott Storch
Lil Wayne,Mike WiLL Made-It
Dot Da Genius,Dot Da Genius
Leezy,Young Chop
Watch The Duck,Pharrell Williams
​​alt-J,The Alchemist
Chet Faker,Dr. Dre
Cassidy,Swizz Beatz
Ab-Soul, Anderson .Paak & James Blake,Sounwave
The LOX,DJ Premier
Shanell,Hit-Boy
Yung Pinch,Hit-Boy
Mary J. Blige,Pharrell Williams
Alpha,Scott Storch
The Weeknd & Kendrick Lamar,Sounwave
Joell Ortiz,Hit-Boy
JAY-Z & Kanye West,Kanye West
Dae(Blackmob),!llmind
LeToya Luckett,Scott Storch
Murs,9th Wonder
The Game,Cardo
Yo Gotti,Lex Luger
BET,DJ Premier
Black Rob,Puff Daddy
TeeCee4800,Mustard
Joe Budden,Jermaine Dupri
D-WHY,Hit-Boy
Project Pat,Metro Boomin
Domo Genesis,40
JM,Jermaine Dupri
Moha La Squale,Metro Boomin
Curtis Williams,Mike WiLL Made-It
Bars and Melody,Pharrell Williams
DJ Lucas,16yrold
Jay Rock,Dr. Dre
Boston George & Diego,Tay Keith
Avant,Jermaine Dupri
Shanell,T-Pain
Busta Rhymes & Q-Tip,Missy Elliott
Young Prophet,DJ Dahi
Sarob.,J Dilla
Galafati Music Group,T-Pain
Skii,Metro Boomin
Soulkast,DJ Premier
D-Cal,Mustard
Lecrae & Zaytoven,Zaytoven
John Legend,Pharrell Williams
Sly Boogy,Kurupt
J. Parker,!llmind
Ski Mask the Slump God,Timbaland
Scarface,Pharrell Williams
Alvin Vugo,Kurupt
Kiley Dean,Timbaland
BET,Swizz Beatz
Vile Murk,Matt Martians
Haze,Southside
MC Lyte,Missy Elliott
Nessly,16yrold
D97_superb,Mustard
1K Phew,Zaytoven
Kardinal Offishall,Salaam Remi
Wale,9th Wonder
Sean Leon,40
J.Eson,Just Blaze
Lawrence Mulrooney,!llmind
Fabolous,Scott Storch
Warren G,Dr. Dre
Kidz in the Hall,Just Blaze
Guru,Pharrell Williams
Ciara,Hit-Boy
Skeme,Metro Boomin
Frank151,Salaam Remi
Young Thug,Travis Scott
Future,Travis Scott
Mobb Deep,J.U.S.T.I.C.E. League
Skyzoo,Just Blaze
BlocBoy JB,Metro Boomin
Lil Yachty,Bangladesh
Dave East,Tay Keith
SOB X RBE,DJ Dahi
Uffie,Pharrell Williams
Teflon,DJ Premier
Eminem,DJ Premier
Heavy D,Kurupt
Kid Buu,DJ Khaled
J. Cole,!llmind
Nate Die$,J Dilla
The Allies,9th Wonder
Yungpow,Metro Boomin
P. Diddy and the Bad Boy Family,Puff Daddy
B.G. (Baby Gangsta),Cool & Dre
Tamela Mann,Timbaland
Young Scooter & Young Dolph,Zaytoven
RiFF RAFF,Travis Scott
Peter Corbett,40
DJ Khalil,DJ Khalil
CyHi The Prynce,Kanye West
YG,Mustard
Celph Titled,J.U.S.T.I.C.E. League
The Internet,KAYTRANADA
Lil Yachty,Southside
Cartel MGM,Lex Luger
Moch Tha Kid,J Dilla
Gamemast15r,J Dilla
Doggy's Angels,Kurupt
Fabolous,DJ Khaled
​blackbear,J.U.S.T.I.C.E. League
Poo Bear,DJ Khaled
Sean Steel,T-Pain
Lyricz,Just Blaze
Shayfeen,T-Pain
SlopFunkDust,!llmind
Jeezy,Southside
DDG,Zaytoven
Sean Rowe (Rapper),9th Wonder
Twista,Puff Daddy
Joyner Lucas,Mike WiLL Made-It
Lil B,9th Wonder
Evidence,DJ Premier
Maxx PayNN,The Alchemist
Vanessa Marquez,Pharrell Williams
Madonna,DJ Dahi
ScHoolboy Q,Lex Luger
The 3rd Kind,J Dilla
Smokepurpp,16yrold
Estelle,Swizz Beatz
Jurrarri,Lex Luger
RobertTHEallen,J Dilla
Smug Mang,16yrold
Sunny Lukas,Hit-Boy
2 Pistols,J.U.S.T.I.C.E. League
Paloma Faith,Pharrell Williams
Fetty Wap,J.U.S.T.I.C.E. League
Jeezy,Lex Luger
Yo Gotti,Southside
Malik R.,9th Wonder
Tech N9ne,Quincy Jones
Flo the kid,KAYTRANADA
Kari Faux,Matt Martians
Big W,Mustard
NOVA (Soundsbynova),16yrold
HALO,9th Wonder
Xander,J Dilla
Lil Bomb,Tay Keith
Raheem DeVaughn,Scott Storch
Les Frères Du Son,40
Eric Bellinger,Mike WiLL Made-It
Rick Ross,T-Pain
Erik Hassle,Missy Elliott
Just Blaze & Sinjin Hawke,Just Blaze
Kanye West,T-Pain
Stoneyyy Wright,40
Fred Jerkins III,Hit-Boy
The Game,The Alchemist
T.I.,Mustard
Hannah,9th Wonder
Dcigs,Swizz Beatz
Common,Kanye West
Shanice,Jermaine Dupri
DJ E Feezy,Timbaland
Bubba Sparxxx,Timbaland
KAYTRANADA & Ty Dolla $ign,KAYTRANADA
Machine Gun Kelly,J.U.S.T.I.C.E. League
21 Savage,Mustard
Sir Michael Rocks,Cardo
TriK,DJ Khaled
Mwah,Southside
Cizzle Money Addict,40
G-Unit,Mustard
Jewell,Dr. Dre
Twiztid,Kurupt
Yung Illie,!llmind
Deams,DJ Premier
Too $hort,Puff Daddy
RondoNumbaNine,Cardo
Reazon18,Hit-Boy
Trinidad James,Bangladesh
Wyclef Jean,Missy Elliott
Preme,Travis Scott
Tyrint Adio,!llmind
Po' Broke 'N Lonely?,Dr. Dre
Fredo Santana,Metro Boomin
Tyler Devlin,Travis Scott
Chief Keef,Kanye West
Gucci Mane & Young Scooter,Mike WiLL Made-It
Cheri Dennis,Puff Daddy
Kat Dahlia,Salaam Remi
Young Thug,Lex Luger
Warren G,Jermaine Dupri
Lady Sovereign,Missy Elliott
Fabri Fibra,J.U.S.T.I.C.E. League
Lil Wayne,Young Chop
CFLYNNA,Mike WiLL Made-It
Tracey.G,Swizz Beatz
Kool G. Rap & DJ Polo,Large Professor
French Montana,Lex Luger
Тимати (Timati),Scott Storch
Budgie Beats,The Alchemist
03 Greedo,TrapMoneyBenny
Roy Woods,40
The Celestics,KAYTRANADA
BMB Entertainment,T-Pain
TBHits,Travis Scott
Talib Kweli,DJ Quik
Consequence,J Dilla
Oxxxymiron,Dr. Dre
Superorganism,Pharrell Williams
YUNG BAE,Quincy Jones
Trill Sammy,Southside
Remy Ma,The Alchemist
Wale,T-Pain
Da Brat,Missy Elliott
ProfJam,J Dilla
Meek Mill,Scott Storch
Lil Omi G,Metro Boomin
DJ Mustard & RJ,Mustard
Rakaa Iriscience,!llmind
032 Records,Southside
Cap-Ali,9th Wonder
Ferius,Just Blaze
Daddy Yankee,Scott Storch
Take It Back Foundation,Quincy Jones
B.K.P.,Dr. Dre
Childish Gambino,Mike WiLL Made-It
Alicia Keys,Timbaland
Pusha-T,DJ Dahi
Snoop Dogg,The Alchemist
JAY-Z,DJ Khalil
Akinyele,Large Professor
The Gooneez,Cardo
Zack Knight,Dot Da Genius
Kelis,Dr. Dre
J. Cole & DJ Premier,DJ Premier
Drake,Scott Storch
Jodeci,Missy Elliott
MTLord,Zaytoven
Sevyn Streeter,Bangladesh
Allen Mikal,J Dilla
Skyzoo & Torae,DJ Premier
Johnny Cinco & Hoodrich Pablo Juan,Metro Boomin
Mau,Sounwave
Solange,KAYTRANADA
Cam'ron,Just Blaze
Kasetcalar,Cardo
Genie Midas,Cool & Dre
Jimmy The Third,40
Conway,J.U.S.T.I.C.E. League
Adina Howard,Missy Elliott
NZanZu,Bangladesh
Bruno Mars,T-Pain
Ak Debris,Southside
Drake, Kanye West, Lil Wayne & Eminem,40
L.O. (Rap),J Dilla
Nas,Dr. Dre
Jadakiss,DJ Quik
Master P,Jermaine Dupri
KDon,J Dilla
LeToya Luckett,Just Blaze
Tweet,Missy Elliott
Syd,Hit-Boy
Jay-Z & Linkin Park,Timbaland
DJ Kay Slay,T-Pain
Shonte Renee,T-Pain
Ohmega Watts,Stro Elliot
Ashanti,Jermaine Dupri
Migos,Jermaine Dupri
Genesis Owusu,J Dilla
G Perico,Cardo
A1 Reezy,Young Chop
Xylan,J Dilla
Trick Daddy,Scott Storch
DrewsThatDude,DJ Dahi
Fabolous,Just Blaze
WORDPLAY Da Flyest MC,DJ Premier
Hoodie Allen,!llmind
Genius Traductions Françaises,Hit-Boy
Red Cafe,Young Chop
Chamillionaire,Cool & Dre
Pusha-T,Metro Boomin
Wais P,DJ Premier
Anthony Hamilton,Salaam Remi
Juicy J,Kanye West
Matoma,Dr. Dre
Lil Wayne,T-Pain
ChrisCo,DJ Premier
Future,J.U.S.T.I.C.E. League
The Game,Cool & Dre
Keith (Dublin musician),Bangladesh
Jay 305,Travis Scott
Quilly,Hit-Boy
Cassie,Mike WiLL Made-It
Angie Martinez,Scott Storch
Mista Grimm,Kurupt
3rdiiiUth,9th Wonder
Simba,Just Blaze
Artists For Haiti,T-Pain
Trae tha Truth,Puff Daddy
Royce da 5'9'',DJ Dahi
Kxng DJ,DJ Premier
Snoop Dogg,DJ Khalil
Tamar Braxton,Puff Daddy
Lil Uzi Vert,Southside
Uncle Murda,Metro Boomin
Ant Banks,Dr. Dre
2nd II None,DJ Quik
Cynikal,DJ Hoppa
TK Beatz,Kurupt
Quavo,Pharrell Williams
Bone Thugs-N-Harmony,Jermaine Dupri
J-Alta,Just Blaze
Dr. Dre,Kurupt
Illy Da King,Lex Luger
Bryson Tiller,!llmind
Merkules,Metro Boomin
Kanye West,Puff Daddy
Diggy,KAYTRANADA
Bumble Beezy & Сашмир (Sashmir),Southside
Soufboi,Lex Luger
Jeezy,Zaytoven
Ohana Bam,Scott Storch
Foxy Brown,Timbaland
Edo. G,DJ Premier
Slaughterhouse,DJ Khalil
Cassidy,Kanye West
Lupe Fiasco,Lex Luger
Lil Wayne,Scott Storch
Dope silas,9th Wonder
Matt Martians & Kari Faux,Matt Martians
CB4,Dr. Dre
Philly's Most Wanted,Pharrell Williams
Coo Coo Cal,Kurupt
Rick Ross,Dr. Dre
Six2,Dr. Dre
Nibum,Pharrell Williams
King Mez,Cardo
NAATO,DJ Dahi
Elle Varner,DJ Dahi
21 Savage, Offset & Metro Boomin,Travis Scott
Pusha-T,Timbaland
Yung Joc,DJ Khaled
JAY-Z,Kanye West
G-Unit,Mike WiLL Made-It
Royce da 5'9'',DJ Khalil
Dizzy Wright & Demrick,DJ Hoppa
French Montana,Puff Daddy
John Wesley (Rap),DJ Hoppa
Pedro Fernando,Puff Daddy
Ben Arbia Hamza,40
Lil Zweig,Southside
The Game,Just Blaze
Champ,Mike WiLL Made-It
DIY,Dot Da Genius
Madonna,Timbaland
Que,Cardo
Lil’ Deshawn,DJ Khaled
Jay Young,40
A Tribe Called Quest,Large Professor
Cavin,Puff Daddy
Hoodrich Pablo Juan,OG Parker
Twista,Pharrell Williams
Bleach Clorox,Metro Boomin
Nessbeal,Dot Da Genius
Ian Kelly & Swank,9th Wonder
G-Mo Skee,Scott Storch
Frankie J,Mannie Fresh
NANE,40
MihTy, Jeremih & Ty Dolla $ign,OG Parker
King T,DJ Quik
BlakkSoulMusic,J Dilla
Juicy J,Metro Boomin
Yasiin Bey,Pharrell Williams
Mary J. Blige,J.U.S.T.I.C.E. League
Xzibit,Scott Storch
Jay Rock,Cardo
Star Cast,Hit-Boy
ScHoolboy Q,Southside
Bow Wow,Timbaland
Les Anticipateurs,Lex Luger
L*A*W,Zaytoven
Jj,Puff Daddy
Ram's 94,Scott Storch
Selena Gomez,Hit-Boy
Nicki Minaj,Hit-Boy
Yung Lean,Travis Scott
DaTownCrier,9th Wonder
Dreezy,OG Parker
R. Kelly,Puff Daddy
Zuse,Southside
Ones (aka Slim Biggins),J Dilla
Marxus Lyvell,Missy Elliott
Brandy,Kanye West
21 Savage & Metro Boomin,Zaytoven
Skepta,Metro Boomin
Tha Alkaholiks,Pharrell Williams
Bun B,T-Pain
OG Maco,Metro Boomin
DJ Khaled,Travis Scott
Joyner Lucas,Dr. Dre
Lonny Austin,J Dilla
Mike Posner,Pharrell Williams
Nas,Salaam Remi
Teedra Moses,Salaam Remi
King Deco,Mustard
Lloyd Banks,Kanye West
R2DaEz,!llmind
Mick Jenkins,J Dilla
Royce da 5'9'',The Alchemist
Lynn Olsen,Timbaland
Boot Camp Clik,!llmind
Ja Rule,Pharrell Williams
C-Zero (C0Y0),Just Blaze
Mac Miller,The Alchemist
Hustle Gang,Zaytoven
Kidd Loki,DJ Premier
G Herbo,Southside
Lorde,Kanye West
Jay Worthy & The Alchemist,The Alchemist
Jeezy,J.U.S.T.I.C.E. League
Pac Man,Mike WiLL Made-It
Beck,Timbaland
Big Noyd,The Alchemist
Kevin Baptiste,Bangladesh
Idle Warship,DJ Khalil
RBX,Dr. Dre
Ludacris,DJ Quik
Beyoncé,Swizz Beatz
Bad Bunny,40
9th Wonder,DJ Premier
Semi Six,9th Wonder
Lil Marley,Young Chop
Ab-Soul,The Alchemist
Jystic,Travis Scott
Travis Scott,Timbaland
Big Boi,DJ Khalil
Quavo,Cardo
Joshua Base,Sounwave
Yo Gotti,Young Chop
Lil Uzi Vert,Pharrell Williams
Twi-Lite,9th Wonder
Matty Twice,Dot Da Genius
TYuS,Cardo
Lostnunbound,Cool & Dre
Genius Brasil Traduções,DJ Dahi
Mario,Timbaland
CAMZINO,Southside
Guru,DJ Premier
PeeWee Longway,Young Chop
Lill humble,Large Professor
Nubee Mac,Sounwave
Wrekonize,Stro Elliot
Lil Baby & Drake,40
Migos,Mustard
Papi Panda,Hit-Boy
XV,Hit-Boy
Dr. Dre & Ice Cube,Dr. Dre
Biggie Black,Young Chop
Profound,9th Wonder
Young Thug,Cardo
Lizzo,Missy Elliott
Lana Del Rey,Metro Boomin
Yasiin Bey,J Dilla
A$AP Rocky,Southside
Skepta,Puff Daddy
Mike WiLL Made-It,Pharrell Williams
Ca$h Out,Young Chop
Gabriel Vellet,DJ Khaled
Jesse Powell,Jermaine Dupri
DREXON FARGO,Southside
Harlem World,Kanye West
Plies,Mustard
Ginuwine,Scott Storch
Young Guns,Scott Storch
Traphik,40
Janet Jackson,J Dilla
Natos y Waor,The Alchemist
N.No,Hit-Boy
Hudson Mohawke,Travis Scott
Trina,Just Blaze
Rahmeen,16yrold
Kanye West,Just Blaze
Jermaine Dupri,Pharrell Williams
Planet Giza,KAYTRANADA
Evander Griiim,Zaytoven
I. the cool,9th Wonder
Tyga,Dr. Dre
Jazmine Sullivan,Puff Daddy
NoMoreHashtagGang,DJ Khaled
Kevin Hart,Cool & Dre
TeeFlii,DJ Khalil
Van9panason1cX,Young Chop
JoJo Pellegrino,Kurupt
Fat Joe, Remy Ma & French Montana,Cool & Dre
50 Cent,Swizz Beatz
Fred Pharaoh,J Dilla
Camp Mulla,DJ Premier
Young Rafonix,DJ Premier
Joey Bada$$,Hit-Boy
Twiztid,DJ Quik
Lil Dicky,T-Pain
Young Mugz,40
Tyler Tracey,Mike WiLL Made-It
Hands On,Dr. Dre
Fergie,Puff Daddy
DeVante Swing,Timbaland
Doja Cat,Pharrell Williams
Unorthodocks,9th Wonder
Kanye West,Kanye West
Too $hort,Kurupt
Kimotr,Southside
Playboi Carti,Southside
Young Igi,Metro Boomin
Young Souljah,Young Chop
Danny Corsiga,40
Rockie Fresh,Hit-Boy
Migos,Kanye West
Travis Scott,Hit-Boy
Tha Dogg Pound,DJ Quik
T-Pain & Ne-Yo,T-Pain
XV,Pharrell Williams
2 Chainz,Mike WiLL Made-It
Vic Mensa,Pharrell Williams
Fat Joe,Timbaland
Baåder Meinhøf,Bangladesh
Jon Connor,DJ Premier
The 3rd Kind,DJ Khalil
Patti Austin,Quincy Jones
Ariana Grande,Missy Elliott
Yung Joc,Puff Daddy
Kil,KAYTRANADA
Ari Lennox,J Dilla
Roc Marciano,The Alchemist
Beenie Man,Pharrell Williams
Alicia Keys,KAYTRANADA
Nine Callisto,Lex Luger
Young Buck,Dr. Dre
Nicki Minaj & Little Mix,Mike WiLL Made-It
Ludacris,T-Pain
BANKS,Mustard
AZ,J.U.S.T.I.C.E. League
Curren$y & The Alchemist,The Alchemist
DJ Quik & Kurupt,DJ Quik
Ca$h Out,Metro Boomin
Canibus,Salaam Remi
Future,Tay Keith
Deiajay Hayes,40
Money$Team,Hit-Boy
Young Social,40
Mustard,Travis Scott
Dame Dash,Just Blaze
Big Boi,Mannie Fresh
Diggy,Mustard
Kam,DJ Quik
Jennifer Hudson,Swizz Beatz
L.O.C.,DJ Khalil
Maroon 5,DJ Quik
Young Dolph,Metro Boomin
Korn,Jermaine Dupri
M.I.A.,Timbaland
50 Cent,Dr. Dre
RKZ,J Dilla
Truth Hurts,DJ Quik
The Game,Kanye West
Jacob Latimore,T-Pain
Kiubbah Malon,Southside
TryBishop,T-Pain
Red Cafe,T-Pain
The Firm,Dr. Dre
BANKS,KAYTRANADA
Kulprit D,Mike WiLL Made-It
Marvin Gaye,Salaam Remi
King Los,Mike WiLL Made-It
Snap Dogg,Young Chop
Illa J,J Dilla
Big Sean,Bangladesh
WC,Dr. Dre
Freddie Gibbs,KAYTRANADA
Soulja Boy Tell 'Em,Metro Boomin
Tha Eastsidaz,Kurupt
K. Roosevelt,Hit-Boy
Busta Rhymes,9th Wonder
Bebe Rexha,Mustard
Kendrick Lamar,Mannie Fresh
Azealia Banks,KAYTRANADA
Skillz,Pharrell Williams
The Beatnuts,Large Professor
Clipse,Cool & Dre
A Boogie wit da Hoodie,Young Chop
Vandalyzm,9th Wonder
Nastyfel,9th Wonder
Lil Jon,Bangladesh
Donnis,J.U.S.T.I.C.E. League
Pete Rock,9th Wonder
Snoop Dogg,Lex Luger
J Dilla,DJ Premier
Big Draws,Kurupt
Papoose,DJ Khaled
Young Gatsby,Cardo
Sheck Wes,16yrold
Lisa "Left Eye" Lopes,Missy Elliott
Skillz,J Dilla
PARTYNEXTDOOR,Timbaland
Ricci Riera,Cardo
Post Malone,Zaytoven
Ambur Laineg & Javato Jones,DJ Premier
Tha Eastsidaz,The Alchemist
Pimp C,Mannie Fresh
Dizzy Wright,DJ Hoppa
Bushido,DJ Premier
John Bay,9th Wonder
The Rap Game Clan,Jermaine Dupri
JAY-Z,Puff Daddy
Tyree,Mustard
CoolKidEthan,Southside
Yusuf Sota,Young Chop
Maino,J.U.S.T.I.C.E. League
Chilli,Missy Elliott
L Jinny,DJ Dahi
Fabolous,The Alchemist
Alesana,Timbaland
1st Down,J Dilla
A.D. Carson,Hit-Boy
T-Boz,Jermaine Dupri
Anarky,Sounwave
Jorja Smith,Sounwave
Fabolous,Swizz Beatz
Lil Peep & iLoveMakonnen,Mike WiLL Made-It
Rob Bailey & The Hustle Standard,DJ Khalil
Bryson Tiller,Timbaland
Run The Jewels,Just Blaze
Gucci Mane,Bangladesh
Emilio Rojas,Just Blaze
Fijimacintosh,OG Parker
Automatikk,Dr. Dre
Ben Wylie,Mustard
Sheck Wes,Travis Scott
Jazz Cartier,Sounwave
Selfish River N' Caspian Bianchi,9th Wonder
A-Dre,!llmind
ROSALÍA,Timbaland
Jxshest98,40
Heroes+Villains,Puff Daddy
Juelz Santana,Southside
Kevin Scampoli,Dot Da Genius
Faith Evans & The Notorious B.I.G.,Puff Daddy
Kris Wu,Travis Scott
Kris Kross,Jermaine Dupri
Jidenna,Hit-Boy
Gucci Mane & Waka Flocka Flame,Southside
Ashanti,Mustard
D.Masta,Lex Luger
Moneybagg Yo & Yo Gotti,Tay Keith
Joey Bada$$,The Alchemist
Yasiin Bey,Hit-Boy
Payroll Giovanni & Cardo,DJ Khalil
Tech N9ne,J.U.S.T.I.C.E. League
Rejjie Snow,KAYTRANADA
Kirk Franklin,Pharrell Williams
Freddie Gibbs,DJ Dahi
DJ Chop Up,Dr. Dre
Usher,Jermaine Dupri
Ballout,Metro Boomin
Raw Elementz,J Dilla
DJ Twin,Young Chop
Anderson .Paak,DJ Khalil
Destined LaCole,Sounwave
Young CK,Lex Luger
Rahzel,Missy Elliott
Charlie Wilson,T-Pain
Thurz,DJ Dahi
YOUNG RJ,J Dilla
Brth3r of the Sand$,40
Ester Dean,Missy Elliott
Kendrick Lamar,T-Pain
Krayzie Bone,Timbaland
CaneSecco,Dr. Dre
Notorious G.O.D,Puff Daddy
Rhymefest,Kanye West
Troy Ave,Puff Daddy
Yamine,Tay Keith
Edai,Tay Keith
Elio e le Storie Tese,Quincy Jones
Talib Kweli,DJ Khalil
DrAssenator,Mustard
RJ,Mustard
Insane Clown Posse,Dr. Dre
Charle$,Zaytoven
Bas,Mike WiLL Made-It
Wiki & Your Old Droog,!llmind
Lefa,Cool & Dre
Xtreme Team,Just Blaze
Chieftaine,Hit-Boy
N.O.R.E.,T-Pain
Method Man,Scott Storch
DON RYAN,Mike WiLL Made-It
Dre Money,Lex Luger
Jayflexzy,Mustard
Lyricks Fresh,Young Chop
Biz Markie,DJ Premier
GuTii,DJ Hoppa
SLIME Royalty,Southside
Drake,9th Wonder
Hustensaft Jüngling,Young Chop
Perfectaj,9th Wonder
CUZ Lightyear,Metro Boomin
Tonkah,9th Wonder
The Pussycat Dolls,Scott Storch
Dolla,T-Pain
A$ton Matthews,DJ Khalil
Cam'ron,Kanye West
JP Reynolds,Stro Elliot
Samir Madad,J.U.S.T.I.C.E. League
Peter Labeaud,!llmind
Lil' Mama,Scott Storch
One Week Notice,DJ Hoppa
Logic,DJ Premier
Faith Evans & The Notorious B.I.G.,Just Blaze
Yo Gotti,DJ Khaled
Nikki Minaj,Mike WiLL Made-It
Chopper City,Southside
DJ Felli Fel,Kanye West
Rob $tone,Zaytoven
DVBBS,Scott Storch
Ryan Bowers,DJ Premier
Pusha-T,Travis Scott
DJ Khaled,J.U.S.T.I.C.E. League
SZA,Pharrell Williams
Waka Flocka Flame & Slim Dunkin,Southside
Rich the Kid,Hit-Boy
Jimmy The Third,Southside
Devvon Terrell,Mustard
Thundercat,Sounwave
JEROME KE,J Dilla
Omar,DJ Premier
Lil Reese,Young Chop
