Cam-x,Metro Boomin
Finale,J Dilla
Cartel MC's,Just Blaze
EXTRAORDINARY $AM,Hoodzone
KING SOL,Boi-1da
Nikki Minaj,DJ Khaled
Migos,Dee Money
J.R.,Young Chop
Q Da Fool,16yrold
N.I.N.A. (Tha Row),Kurupt
Cleveland Brown,Kanye West
Faith Evans,Salaam Remi
Alex Simone,Mustard
Nephlim Modulation Systems,Diplo
Emotional Oranges,Pharrell Williams
LL Cool J,Scott Storch
DJ Esco,Zaytoven
Audio Push,Drumma Boy
Dillon Francis,T-Pain
SxnnySxnngh,40
NoMoreHashtagGang,Murda Beatz
PeeWee Longway,Da Honorable C.N.O.T.E.
Quincy Jones,David Banner
DJ Khaled,Timbaland
Jeremih,J.U.S.T.I.C.E. League
Demi Lovato,Timbaland
John Wic,Ricky Racks
Jay Ant,P-Lo
Gorilla Zoe,Zaytoven
Craxko,Metro Boomin
Anderson East,Jermaine Dupri
Waka Flocka & French Montana,Havoc
The Game,DJ Khaled
N.W.A,Kurupt
BigMoneyBrezzy,Nard & B
Biz Markie,Erick Sermon
Slaughterhouse,Boi-1da
DO MC,!llmind
NFW MAFIA,Haven Beats
2 Chainz,Bobby Kritical
Black Hippy,Childish Major
Shabaam Sahdeeq,The Alchemist
Missy Elliott,T-Pain
PARTYNEXTDOOR,Metro Boomin
Mixed Matches,Ginseng
KvreeM,FKi 1st
Fabolous,Pharrell Williams
Daley,Pharrell Williams
​iLoveMakonnen,FKi 1st
1Loser,TOOM
HEWRA,Lex Luger
Bangladesh,Bangladesh
R. Kelly,Mustard
Mal Malik,Da Honorable C.N.O.T.E.
Rudimental,DJ Premier
Black Ty,Kurupt
SoNutz,Tay Keith
French Montana,WondaGurl
A-Trak & Tommy Trash,A-Trak
Alrahim Wright III & DDG,Metro Boomin
A-F-R-O,MF DOOM
Quentin Miller,Bobby Johnson Beats
Dom Kennedy,Jake One
16Beats,Cool & Dre
Tanashee,The Neptunes
Mobb Deep,Boi-1da
Kanye West,Menace
Young Igi,Southside
ЛСП (LSP),T-Pain
Ghostface Killah,Puff Daddy
Kasetcalar,40
CAZZ!E AKA,WondaGurl
Quality Control,Quay Global
1K Phew,!llmind
Jack Bruno,Hit-Boy
Luccas Carlos,Childish Major
Nora Van Elken,No I.D.
Kambo Beatz,Murda Beatz
KAYTRANADA,KAYTRANADA
Wiz Khalifa,Big K.R.I.T.
Diana Ross,Quincy Jones
Dayvi,The Alchemist
Ghostface Killah,Just Blaze
Lil Baby,Metro Boomin
Mistah F.A.B.,Harry Fraud
2 Chainz,TM88
A$AP Ferg,DJ Khalil
Proof,Ski Beatz
Saweetie,CashMoneyAP
Marg,Chuck Strangers
Brunelle,Scott Storch
Djestice,DJ Khaled
Tha Eastsidaz,Hi-Tek
UnoTheActivist,Ronny J
Oh No,Oh No
Jay J AKA JayJDaBeatGod,Southside
Ja Rule,Cool & Dre
Carmac,TM88
Walter,Sango
NANE,Daft Punk
G.I A (Rapper),CashMoneyAP
Bravioso,Mustard
Talib Kweli,J.R. Rotem
Alrahim Wright III,Metro Boomin
Genius Traductions Françaises,Young Chop
Young Thug,Tay Keith
TheGossipStructure,Chuck Inglish
Duwap Kaine,CaptainCrunch
Empire Cast,Da Honorable C.N.O.T.E.
PMD,DJ Mark the 45 King
Roblox da Gamer,Royce David
Neon Abe,Mr. Porter
MONSTERATION,Missy Elliott
Coin Banks,Nottz
Chinx,Da Honorable C.N.O.T.E.
Ugly God,CBMIX
Prosto Mixtape Cztery,Statik Selektah
Young D,TheGoodPerry
Akade,Sango
Grabson,Ayatollah
Starrah,40
Young Lyxx,30 Roc
Black Atlass,London on da Track
Fat Tony,MeLo-X
J$ (JayMoneey),CashMoneyAP
Hudson East,Bijan Amir
Young Jinsu,Jahlil Beats
Booba,CuBeatz
Whitney Houston,Puff Daddy
Justin Timberlake,Lamar "Mars" Edwards
Mally Bandz,Tony Seltzer
Ice-T,E-A-Ski
MaestrODCS,Chuck Inglish
Cass Hadley,Party Supplies
Slayer,Rick Rubin
Massari,Scott Storch
Aaron omar,Ski Beatz
UFO Fev,IllaDaProducer
Lil Wayne,Mustard
Fam-Lay,Pharrell Williams
Curren$y,Chase N. Cashe
Gucci Mane,Deko
DTtheRed,DJ Premier
Lil Richie,Diplo
Foxy Brown,Ski Beatz
City Morgue,Ginseng
​iON LIL GUT,Red Drum
Meek Mill,TM88
Knoc-turn'al,Dr. Dre
Little Science,Haven Beats
BlocBoy JB,OG Parker
Mary J. Blige,BADBADNOTGOOD
A$AP Rocky,A$AP Ty Beats
Eve,Bink!
Raptum,K-Def
Living Legends,DJ Khalil
Napoleon Da Legend,!llmind
50 Cent,J.R. Rotem
NPK TWICE,Jermaine Dupri
Montana of 300,Zaytoven
Fantasia,Missy Elliott
Afrika Bambaataa & Soulsonic Force,KAYTRANADA
LeToya Luckett,J.R. Rotem
Vic Mensa,DJ Spinz
Jussie Smollett & Terrence Howard,Timbaland
OJ da Juiceman,Sonny Digital
Ufo361,Ronny J
Deezy D,!llmind
Christian Diego,The Futuristiks
Rob A,Chuck Inglish
DeLorean,Big K.R.I.T.
Trippie Redd & XXXTENTACION,Pi'erre Bourne
Boss Baka,Speaker Knockerz
Lil Duke,TM88
Drake,Bangladesh
Kevin LaSean,CashMoneyAP
Scarface,The Neptunes
Slait,Bassi Maestro
Curren$y,Sonny Digital
Ace Century,Metro Boomin
Oscar Gohl,Metro Boomin
Alex Mali,MeLo-X
The Pussycat Dolls,Missy Elliott
Young Greatness,Backpack
Edel,Earl Sweatshirt
Chip,Bangladesh
Freddie Gibbs,Black Metaphor
Marsha Ambrosius,Dr. Dre
TeeFlii,Jermaine Dupri
Wiz Khalifa,Harry Fraud
Kelly Rowland,Rico Love
Justin atkinson,Just Blaze
YG,Big K.R.I.T.
K2RHYM,Mally Mall
Smrtdeath,Charlie Shuffler
Why SL Know Plug,Cool & Dre
FlyGenyus,40
G X J X,CaptainCrunch
Loud Team,Speaker Knockerz
Cypress Hill,Jake One
Jonathan Toth,MF DOOM
Sam Smith,Harry Fraud
Polo Gutta,CashMoneyAP
LoveRance,League of Starz
The Cleveland Show,Kanye West
Scienz Of Life,MF DOOM
Shawn Mendes,KAYTRANADA
N.O.R.E.,The Alchemist
Rocky Diamonds,TM88
MAJ,TOOM
A$AP Mob,Dun Deal
Yung Pinch,Cardo
TEUMA THUG,London on da Track
Jasko,CuBeatz
Casanova,Jahlil Beats
French Montana,40
Fifth Harmony,Missy Elliott
Kdeem,Iman Omari
Yung Beef & Goa,Pi'erre Bourne
Tom Foolery,Boi-1da
Loso Loaded,Metro Boomin
Yamine,Mike WiLL Made-It
​flat affect,Lex Luger
J.K. The Reaper,Childish Major
OverDoz.,Pharrell Williams
One Plug,Pi'erre Bourne
Larry June,Lex Luger
Freddie Gibbs,Chuck Inglish
VI Seconds,Bighead
Lauren Christy,J.R. Rotem
Derez De'Shon,Southside
Banda Uó,Diplo
Rapsody,Chuck Inglish
Leighton Meester,Rico Love
XXXTENTACION,40
Jordan Fisher,!llmind
B A B Y G I R L ♥,Mike Dean
Costa Gold,J Dilla
Problem,Puff Daddy
T-Pain,Dun Deal
Masspike Miles,J.U.S.T.I.C.E. League
AV LMKR,Kurupt
NOLANBEROLLIN,Bighead
ARi HOTEP,Ron "Amen-Ra" Lawrence
Lonely Rich,Windxws
Evander Griiim,Charlie Heat
Hector Soundz,Hector Soundz
David Banner,Cool & Dre
Sha Mula,No I.D.
Andrew Gauck,Ronny J
Kali Uchis,Tyler, The Creator
The Rapfest Cipher Series,The Heatmakerz
Cordell Francis,Missy Elliott
Lil Xan,Beat Butcha
A. Stout,Cardo
Camila Cabello & Daddy Yankee,Pharrell Williams
Pimp C,Cory Mo
Queen Latifah,Cool & Dre
BewhY,WondaGurl
Nivea,Jermaine Dupri
DJ Khaled,DJ Premier
Cardi B,Boi-1da
Doctor Dre & Ed Lover,Large Professor
Isaiah Gibbons,Bijan Amir
Pizzle,Cardo
E-40 & B-Legit,P-Lo
Jason Bowser,MaxoKoolin
Allen Anthony,Just Blaze
PackFM,Elite
SonReal,Rahki
Pia Mia,Harmony Samuels
KG Smokey,Haven Beats
Redman,DJ Khalil
The Sus Boyz,The Alchemist
Que (FreeMind),1500 or Nothin'
DMX,Just Blaze
D’mC (D’Angalo McCoy),CashMoneyAP
Big Fazay,DJ Flippp
Lil Baby,EarlThePearll
Mike Myers,DJ Mark the 45 King
DJ Kool,Jermaine Dupri
Jennifer Hudson,Pharrell Williams
Scotty ATL,Cory Mo
Truth Universal,Khrysis
Edo Saiya,KOP Karbeen
LL Cool J,Pharrell Williams
Mariah Carey,No I.D.
Da Youngsta's,Havoc
James Blake,Rick Rubin
A$AP Ferg,Cool & Dre
Chance the Rapper,Metro Boomin
Pi'erre Bourne,Pi'erre Bourne
23:59,London on da Track
J. Cole,Pharrell Williams
Sauce Walka,Buddah Bless
Bridgit Mendler,Powers Pleasant
Eminem,The Alchemist
YungManny,CaptainCrunch
Yung Beckendorf,Bighead
Ashtin Larold,Mr. Carmack
Hazadous,88-Keys
Smoke Boys,Nyge
Lloyd Banks,Boi-1da
Remy Ma,Scott Storch
Yours Truly, Kitten,T-Pain
Kanye West,Tyler, The Creator
ILLEST++,Bobby Johnson Beats
Christina Milian,J.R. Rotem
Białas & Lanek,Murda Beatz
Jazmine Sullivan,Missy Elliott
BlocBoy JB,Mike WiLL Made-It
Ice Montgomery,Nard & B
David Banner,David Banner
Tymek,CashMoneyAP
Vic Mensa,Kanye West
Denmark Vessey,Earl Sweatshirt
Gloss Gang,Harry Fraud
Fleur East,Salaam Remi
Anuahyahu,Just Blaze
Jon Hope,Bongo
Lil' Mo,Missy Elliott
Ciara,Rico Love
Lil' Kim,Timbaland
DJ Luke Nasty,T-Pain
Lupe Fiasco,Nottz
Usher,Kanye West
Meechy Darko,Erick Arc Elliott
Pentatonix,Pharrell Williams
Different Note,J Dilla
Jok'Air,Harry Fraud
Hippie Kalen,Da Honorable C.N.O.T.E.
YUNNG PYRO,Maaly Raw
Keith Murray,Just Blaze
Ascer437,Daringer
SINDIAN,DJ Dahi
Tha Dogg Pound,Kurupt
Drew Famous,808-Ray
Lil Durk,Cardo
Tink,1500 or Nothin'
DJ Snake & Mercer,Jermaine Dupri
Sean Price,Khrysis
Miley Cyrus,Tyler, The Creator
!llmind,!llmind
Bubble,CashMoneyAP
Atlas,Harry Fraud
Jeezy,Kane Beatz
Janey,Johnny Juliano
The Crooklyn Dodgers,DJ Premier
Buggs Tha Rocka,Chuck Inglish
The Game,Mike WiLL Made-It
Freud Jung,KAYTRANADA
Big Sean,40
Playboi Carti,Jake One
Lil Gore,Windxws
Snap "The Writer",Lex Luger
Westside Gunn,Marco Polo
Gavlyn,DJ Hoppa
Wally Fattz,Supah Mario
Stalley,Cardo
BLAKE,MaxoKoolin
Lil Baby,Stack Boy Twaun
Fat Nick,Ronny J
Jay Rock,30 Roc
Plies,J.U.S.T.I.C.E. League
Theodore Unit,K-Def
Gucci Mane,Smash David
Jeezy,Johnny Juliano
HB The Engineer,CashMoneyAP
Cormega,The Alchemist
Young Guns,Just Blaze
Psyonik,9th Wonder
Bun B,Scott Storch
Artigeardit,Johnny Juliano
Foxy Brown,Kanye West
Nipsey Hussle,DJ Khalil
DJ Kay Slay,LL Cool J
Puff Daddy,Just Blaze
23 (German),Puff Daddy
Mark Johns & Blaise Railey,Rogét Chahayed
Phil Da Agony,DJ Khalil
Funky Cowboys,J Dilla
Angel,Harmony Samuels
Sha Stimuli,Black Metaphor
Lecrae,9th Wonder
Sean Price,!llmind
Jordan Hollywood,Smash David
Weird Al Yankovic,T-Pain
Vald,Dr. Dre
NLT,Timbaland
Prime Boys,Murda Beatz
Emerson Windy,K.E. on the Track
CRONIES ONLY,Da Honorable C.N.O.T.E.
M.O.P.,Nottz
Lil Dicky,Bobby Johnson Beats
Millertski,Mike WiLL Made-It
GLC,Kanye West
Our Last Night,Diplo
Masta Ace,Large Professor
Waka Flocka Flame,Mike Zombie
666chainz,Charlie Shuffler
Danny Swain,El-P
Georgieboii,Sango
SLNGBNGRS  Rework,Lee Bannon
Sol,Jake One
Murs,No I.D.
Curren$y,Rahki
LAME The Producer,Cam O'bi
Eric Statz,Mustard
Kollision,EarlThePearll
Future the Animal,9th Wonder
G Herbo,Thelonious Martin
Moses Sumney,Cam O'bi
V.RYAN,Windxws
The Lost Talent,AraabMUZIK
Eddy Woogy,Oster Lapwass
Payday/PJ,Wheezy
Charlie Heat,Menace
T-Wayne,Tay Keith
Mary J. Blige,Deric "D-Dot" Angelettie
Arizona Zervas,Carnage
Problm Child,Ski Beatz
Gangthelabel,Metro Boomin
Sha Stimuli,Just Blaze
Paul Wall,Scoop DeVille
CMOI,AraabMUZIK
Cammfoxboy,MaxoKoolin
Timbaland & Magoo,Static Major
T. Hayes,Lamar "Mars" Edwards
ThouxanbanFauni,CaptainCrunch
The Brothers Johnson,Quincy Jones
Ballout,Dee Money
El-P,El-P
Крип-а-Крип (Crip-a-Crip),Lex Luger
Jose Guapo,Turbo
Alicia Keys,The Neptunes
113,The Alchemist
Shag Kava,A-Trak
Merkules,CuBeatz
O.F.T.B.,DJ Quik
Ray Jr.,Pyrexxz
Chris Miles,Statik Selektah
Travis Barker,Kurupt
Degreez,CashMoneyAP
Jamaika,Mike WiLL Made-It
Post Malone,Tank God
Choo Jackson,K. Swisha
Big E,Bighead
Havoc,Havoc
Dilated Peoples,Oh No
Adina Howard,DJ Quik
Smokepurpp,CashMoneyAP
Nicki Minaj,Kanye West
Shad da God,Quay Global
Haizi Haze,CashMoneyAP
Gorilla Zoe,DJ Spinz
Fred The Godson,Beat Butcha
Travis Scott,1500 or Nothin'
Future & Young Thug,Mike WiLL Made-It
Artists United Against Apartheid,LL Cool J
Euro,40
Chris Brown,P-Lo
Giggs,Cool & Dre
Frank Belvedere,40
Jack Ü & Justin Bieber,Diplo
Playboi Carti,Maaly Raw
[MIZZZ],Scott Storch
Sheek Louch,DJ Premier
GayHipHop,Mike WiLL Made-It
Cash Sinatra,DJ Spinz
Nemo Valentino,Red Drum
Cory Gunz,Just Blaze
Passionate MC,The Alchemist
Rae Sremmurd,Mally Mall
Lloyd,Boi-1da
Lola Monroe,Drumma Boy
Kevin Gates,Swiff D
MagicRMG,Kevin McCall
Tabby,Southside
_rp88,CashMoneyAP
Sino,Da Honorable C.N.O.T.E.
Jay Rock,J.U.S.T.I.C.E. League
Latyrx,El-P
Busta Rhymes,Large Professor
G-Unit,Boi-1da
Bad Boy's Da Band,Puff Daddy
Gucci Mane,Da Honorable C.N.O.T.E.
George Clinton,Erick Sermon
GodIsMikey,Mr. Carmack
Saturn The Beast,Metro Boomin
Jamie Ray,OG Parker
Robb Bank$,Zaytoven
MS_Paint,Havoc
KuuL,Statik Selektah
Talib Kweli,Marco Polo
Bon Praskiza,CashMoneyAP
Juicy J,Tay Keith
Trey Songz,Mustard
Sub9K,Oogie Mane
Lank The Lord,Boi-1da
21 Savage, Offset & Metro Boomin,Metro Boomin
Bass Santana, Cooliecut & Kin$oul,Bass Santana
Herizen,Diplo
Ness Lee,The Alchemist
J-Doe,David Banner
Conway,The Alchemist
50 Cent,Deric "D-Dot" Angelettie
Alexander Gulickson,TOOM
Weeb,Bass Santana
REISEN9K,Cris Dinero
Texas Drew,Travis Scott
DJ Khaled,Metro Boomin
Towkio,KAYTRANADA
Migos,Metro Boomin
Tyler, The Creator,Earl Sweatshirt
Kool A.D.,Thelonious Martin
Undergods,Jake One
ThouxanbanFauni,EarlThePearll
Kaydiamonds,Bighead
Teyana Taylor,Boi-1da
TYuS,Hit-Boy
XXXTENTACION,Puff Daddy
Tyga,David Banner
Zac Brown Band,Pharrell Williams
O.T. Genasis,K.E. on the Track
Cordell From A2V,Missy Elliott
Lana Del Rey,Rick Rubin
PARTYNEXTDOOR,Cardo
Pilot (band),9th Wonder
Desiigner,Travis Scott
Lil Uzi Vert,Wheezy
Migos & Rich the Kid,Da Honorable C.N.O.T.E.
SZA,J Dilla
DJ EFN,David Banner
Joey Trap,Jahlil Beats
Yung Squill,Hoodzone
Marqus Clae,1500 or Nothin'
Lupe Fiasco,Pharrell Williams
Slim Thug,Scoop DeVille
Eminem,Dr. Dre
Erick Sermon,Just Blaze
Rick Ross,9th Wonder
Young Santiago,DJ Chose
Lil Fluff,MaxoKoolin
Joell Ortiz,!llmind
Chriz J,DP Beats
Biggie 56,TOOM
Just Jah,The Renegades
Eko Fresh,Stickle
The Mars Volta,El-P
Vic Mensa & Skrillex,Jahlil Beats
Night Lovell,Ginseng
Kurdo,CuBeatz
Kool John,P-Lo
Dae Dae,Southside
KRS-One,Ski Beatz
Dre The Weirdo,Metro Boomin
The Weeknd,Diplo
Lil Uzi Vert,CuBeatz
Pvpi Flaco,40
ItsBallyBaby,Slade Da Monsta
Rich Kidz,Dun Deal
David Banner,Mannie Fresh
Jeezy,Timbaland
BH,The Futuristiks
XV,DJ Don Cannon
HS87,Hit-Boy
GCMLL,Mustard
EXL,London on da Track
Napoleon Da Legend,Just Blaze
Killer Mike,David Banner
Patrice,Diplo
Captive Grand,DJ Dahi
Domo Genesis,Kevin McCall
Charlie Clips,Just Blaze
Milion (PL),Black Metaphor
Nappz Bacon,Hi-Tek
Tyga,No I.D.
Idle Warship,BADBADNOTGOOD
Homeboy Sandman,88-Keys
Bobby Gore,Boi-1da
Slim The Mobster,Jake One
Omarion,Bongo
Zaynnex,CashMoneyAP
Kwaan Blades,Haven Beats
The Game,Sounwave
Puff Daddy & the Family,Deric "D-Dot" Angelettie
Bad Meets Evil,IllaDaProducer
Quicktrip,Southside
Triple C's,Drumma Boy
French Montana,Young Chop
Lil' Kim,Ski Beatz
2 Chainz & Skooly,June James
Master P,Drumma Boy
Mannie Fresh,Mannie Fresh
Berto The Mobster,Haven Beats
Vince Staples,Sonny Digital
Black Owned C Bone,Jermaine Dupri
Canibus,Beat Butcha
Joell Ortiz,40
Bossvonno,Louie Bandz
French Montana & Fetty Wap,Puff Daddy
Ronnie Flex,Maaly Raw
Nocando,Sango
8TMG,Young Chop
B.G. (Baby Gangsta),J.U.S.T.I.C.E. League
Aaliyah,Jermaine Dupri
Bobby Gore,Mike WiLL Made-It
Genius Traductions Françaises,K.E. on the Track
Lloyd,Lamar "Mars" Edwards
Marvin Divine,Carnage
Lil' Snupe,Diplo
Drake,40
The Rapping Dragons,WondaGurl
Cory Mo,Cory Mo
A$AP Mob,Statik Selektah
Dee (Hood P),Deko
Ludacris,DJ Jazzy Jeff & The Fresh Prince
Arturo Zamora,Mustard
Lil Tenant,TOOM
Mickey Factz,Mark Henry
Sean Price,9th Wonder
The Game,Deric "D-Dot" Angelettie
Pete Rock,Kurupt
Ari Lennox & J. Cole,Mike WiLL Made-It
Maskey,CashMoneyAP
Mondo Marcio,Bassi Maestro
Brooklyn,DJ Premier
Yoshi Thompkins,Ronny J
Jon Connor,DJ Khaled
Snoop Dogg,Jahlil Beats
Lloyd,J.U.S.T.I.C.E. League
Rapper Big Pooh,Nottz
​ohtrapstar,Red Drum
TVETH,TM88
Money Boy,Jahlil Beats
Run-D.M.C.,Erick Sermon
Lucius P. Thundercat,Mustard
Lil Baby,OG Parker
Screen Genius France,Tay Keith
Beyoncé,Mike WiLL Made-It
Total,Timbaland
Black Moon,Havoc
The Game,Tyler, The Creator
Lil MC Ride,TM88
Paul Banks,J Dilla
Danny Brown,Oh No
Nacho Picasso,Harry Fraud
Royce da 5'9'',J.U.S.T.I.C.E. League
Lil Soof'R,CashMoneyAP
Mac Miller,Tyler, The Creator
Mr. Cheeks,Puff Daddy
Great White Clark,Bighead
Twista,STREETRUNNER
Atmosphere,El-P
Waka Flocka & French Montana,Lex Luger
YOUNGTHRILL,Metro Boomin
Ab-Soul,Phonix Beats
Kris Wu,Dun Deal
C Prophet,Murda Beatz
Pentatonix,Diplo
Aminé,KAYTRANADA
F0BG0D,CaptainCrunch
Bill $aber,Murda Beatz
Tyga,The Neptunes
Trae tha Truth,STREETRUNNER
Machine Gun Kelly,TrapMoneyBenny
Pusha-T,Hit-Boy
Cal Chuchesta,Hit-Boy
Skyzoo,Puff Daddy
Fonzworth Bentley,Kanye West
Tiggs,Jahlil Beats
Lil Wayne,J.U.S.T.I.C.E. League
Sonny Digital,Southside
Tourist,Timbaland
Supplant,Haven Beats
Albino Getz,Metro Boomin
Yelawolf,J.U.S.T.I.C.E. League
Eve,Missy Elliott
Kreayshawn,Diplo
Dizzee Rascal,Cardo
Raekwon,Erick Sermon
Mob Rule,DJ Dahi
Logic,No I.D.
Curren$y,J.U.S.T.I.C.E. League
HoodyBaby,DJ Don Cannon
Mick Jenkins,Statik Selektah
JAY-Z,Timbaland
Luke James,Puff Daddy
Sano Business,Bassi Maestro
Nicki Minaj,Puff Daddy
Fity & Chiro,Mike WiLL Made-It
Motts Fruit Flavored Snacks,Cool & Dre
Jeezy,Puff Daddy
Just Jah,K.E. on the Track
Azizi Gibson,Southside
Jamie Foxx,Salaam Remi
David Banner,Big K.R.I.T.
Trap Beckham,Drumma Boy
Re-Up Gang,Havoc
KoB (Producer),SKYWLKR
The Mars Volta,Rick Rubin
BMac the Queen,Hit-Boy
Zuse,Richie Souf
B.G. (Baby Gangsta),Mannie Fresh
Dougie F,BNYX®
Playboi Carti,Hit-Boy
Teedra Moses,The Neptunes
Soulja Boy Tell 'Em,London on da Track
Martin Malota,Sango
Brblockrider,Jahlil Beats
$wagg,Young Chop
Usher,No I.D.
Tracy T,Jahlil Beats
Dermot Kennedy,No I.D.
Styles P,Swiff D
Nas,Kanye West
Jay Sickly,KAYTRANADA
Lil Durk,TM88
Jacob Banks,Timbaland
As,Jake One
88GLAM,CuBeatz
Shaquees,J Dilla
Bella Thorne,David Banner
Bishop Lamont,Scoop DeVille
UGK,Organized Noize
Matt Currie,Chuck Inglish
E-40,Kanye West
Artistrii,Puff Daddy
Turbo (Polska),Turbo
Yalbi,Menace
Jaylib,J Dilla
Jhené Aiko,Kanye West
Outsidaz,Ski Beatz
Zona Man,Cardo
Barbara MacQuarrie,Mike WiLL Made-It
JWTM,Boi-1da
Flowerzz,Menoh Beats
Young Sizzle,WondaGurl
Ghostface Killah and Trife da God,Nottz
Yung Rudd,DJ Spinz
Trill Ent,Bighead
Defunct,MF DOOM
The Empire from Toronto,40
Dirty Sanchez,Andreao "Fanatic" Heard
Logic,Dr. Dre
UnoTheActivist,K. Swisha
Prince Po,Oh No
Curt Laisi,Travis Scott
Kanye West,Lex Luger
2-crucial,Jermaine Dupri
Matthew Sunlife,DJ Dahi
BebedaRich,Menace
Eric Bellinger,Boi-1da
N.E.R.D,Daft Punk
​gnash,Rogét Chahayed
Vell,Mustard
Joshua Johnson,Mike Dean
A$AP Rocky,Da Honorable C.N.O.T.E.
Lil Dicky,STREETRUNNER
Mateca,CashMoneyAP
Jake Morse,!llmind
Pollàri,Maaly Raw
Gwen Stefani,Pharrell Williams
Kanye West,Nottz
Lil Wayne,9th Wonder
Eli (MoovEli),J Dilla
Baylen,KAYTRANADA
Bruder Jakob,CashMoneyAP
Dillon Francis,Diplo
Fergie,Rico Love
Macy Gray,DJ Premier
Half-a-Mil (Hit-Boy & Dom Kennedy),Hit-Boy
N.E.R.D & Kendrick Lamar,Pharrell Williams
Quelle Chris,Iman Omari
Nitti Gritti,Nitti Gritti
Prezi,P-Lo
Zoey Dollaz,Smash David
KidGrim,Windxws
Kanye West,A-Trak
LOVE LEE,AraabMUZIK
Rick Ross,Rico Love
Tha Eastsidaz,Havoc
Murs,Ski Beatz
Ed Sheeran,TM88
Marques Houston,Rico Love
Knowledgeee,GAWVI
Slimesito,EarlThePearll
Drake,David Banner
R. City,Salaam Remi
Offset & Lil Baby,Ricky Racks
Napoleon Da Legend,Jake One
Mobb Deep,Large Professor
Wiz Khalifa,J.U.S.T.I.C.E. League
Asahd Tuck Khaled,DJ Khaled
Captain Murphy,Just Blaze
DieDonnie,Ronny J
Kailee Morgue,Rogét Chahayed
J Reall,MF DOOM
3pac,Jahlil Beats
Boondawg,CashMoneyAP
BKnitts,Jahlil Beats
MF BLISS,Nard & B
Young Mugz,Jake One
Royce da 5'9'',The Futuristiks
Vandam Bodyslam,Dubba-AA
Yung Trappa,K.E. on the Track
TeeCee4800 x Nano x Reem Riches,Mustard
Lossill da kid,Johnny Juliano
Bishop Lamont,Hi-Tek
Rapper Big Pooh,Oh No
Ezequielized Odyssey,Mustard
Dirtbag,Timbaland
Killer Mike,Organized Noize
​dvsn,Static Major
G-Unit,Da Honorable C.N.O.T.E.
Hustle Gang,Turbo
River Tiber,KAYTRANADA
Mood,J Dilla
Lil Peep,Sonny Digital
AD,Bongo
TrayDaySADD,FKi 1st
DJ Carisma,Mustard
Calez,Thelonious Martin
Salem High,Haven Beats
Rick Ross,Sonny Digital
Jessi malay,J.R. Rotem
Samy Deluxe,David Banner
Wightmaan,Hit-Boy
Ma$e,Jermaine Dupri
Nas,9th Wonder
Ya Boy,AraabMUZIK
6LACK,Southside
Nipsey Hussle,Beat Billionaire
Tav Gang,V Don
Johnny Cinco & Hoodrich Pablo Juan,KC Da Beatmonster
J. Cole,Boi-1da
Imagine Dragons,40
Bay Bay,Jahlil Beats
Snoop Dogg,Bongo
Funkmaster Flex,Puff Daddy
Earl Sweatshirt,Matt Martians
E-40,Bangladesh
Ace Hood,Metro Boomin
Chief Keef,KC Da Beatmonster
Johnny TrueLove,Cardo
Migos,Wheezy
Wiz Khalifa,Mike WiLL Made-It
PARTYNEXTDOOR,Missy Elliott
Jhené Aiko,Dot Da Genius
Missy Elliott,Missy Elliott
Truck Turner,DJ Premier
Tadoe,DP Beats
MoneyatMidnight,Ronny J
Stro Elliot,Stro Elliot
K. Swisha,K. Swisha
Dirty $ (USA),Cardo
Lil Omi G,Boi-1da
Zuse,TM88
4.B på Valhøj Skole,DJ Premier
Juxta,Jake One
Talib Kweli,Rahki
Snoh Aalegra,No I.D.
Foxx,T-Pain
@genera1b,K. Swisha
YG,1500 or Nothin'
The Game,Boi-1da
Yung Pinch,Sorry Jaynari
Tay-K,DP Beats
Cadell,Sir Spyro
Khaze x Kicsi X,Havoc
YG,Buddah Bless
Guilty Simpson,Oh No
Powers Pleasant,Powers Pleasant
Slay,CashMoneyAP
Sharaya J,Missy Elliott
Pusha-T,DJ Don Cannon
T La Rock & Jazzy Jay,Rick Rubin
Mr. Carmack,Mr. Carmack
Nate Dogg,Hi-Tek
Pimp Daddy,Mannie Fresh
Lil AK74 the Original Kooliboi,Travis Scott
Lil Yachty,Mike WiLL Made-It
AQUILA,WondaGurl
Travis Scott,Pharrell Williams
NAV & Metro Boomin,Southside
Teddy Jackson,Cam O'bi
Capo (US),DJ Khaled
Jason Derulo,Bangladesh
Thuggy-D,A$AP Ty Beats
Lexy,J Dilla
Verse Simmonds,K.E. on the Track
Wiz Khalifa,TM88
Tyga,Young Chop
909Memphis,Ginseng
Roddy Ricch,London on da Track
Dok2,Mustard
MadeinTYO,TM88
Gee Wiiz,Bobby Johnson Beats
Nerone,Bassi Maestro
King B,CashMoneyAP
K.A.A.N.,Mike WiLL Made-It
Dwoyo,Missy Elliott
Masta Killa,!llmind
Squadra,CashMoneyAP
​dvsn,40
Hot Karl,DJ Quik
Inspectah Deck,Ayatollah
Growing up in the Italian city of Bologna,J Dilla
Omari Oneal,Ski Beatz
Playboi Carti & Lil Uzi Vert,Maaly Raw
Three 6 Mafia,Swizz Beatz
Stro,Mike Zombie
R. Kelly,Rahki
Demarco,Mike WiLL Made-It
Lunar C,Just Blaze
DJ Kay Slay,Dr. Dre
Andrea Martin,Organized Noize
Tabs,No I.D.
DopeyStar,Tyler, The Creator
YFN Lucci,OG Parker
Ol' Dirty Bastard,Missy Elliott
