artist_id, artist_name, song_title, performer_name
4617 , The Neptunes , The Greatest Romance Ever Sold (Neptunes Remix) , Prince
4617 , The Neptunes , I Can't Make a Mistake , MC Lyte
4617 , The Neptunes , Isn't This The World? , Joe
4617 , The Neptunes , Paper Bagz , Curren$y
4617 , The Neptunes , Junkie , Kelis
4617 , The Neptunes , Stressed Out , Babyface
4617 , The Neptunes , Get Even , Kelis
4617 , The Neptunes , Already Platinum [Credits] , Slim Thug
4617 , The Neptunes , Closer , MC Lyte
4617 , The Neptunes , Soldier , N.E.R.D
4617 , The Neptunes , Everyday (Neptunes Remix) , Angie Stone
4617 , The Neptunes , The Original , Foxy Brown
4617 , The Neptunes , Wide Awake , Kenna
4617 , The Neptunes , Dirty Girl , Latrelle
4617 , The Neptunes , What's That Sound (Remix) , Angie Martinez
4617 , The Neptunes , Patron , Sean Garrett
4617 , The Neptunes , If You Think I'm Jiggy (Remix) , The LOX
4617 , The Neptunes , What Happened To That Boy (Freestyle) , The Game
4617 , The Neptunes , I'm a Slave 4 U (Dave Audé Slave Driver Mix) , Britney Spears
4617 , The Neptunes , How Come You Don't Call Me (Neptunes Remix) , Alicia Keys
4617 , The Neptunes , Baptized in Blacklight , Kenna
4617 , The Neptunes , Daylight , Kenna
4617 , The Neptunes , Emotion (The Neptunes Remix) , Destiny's Child
4617 , The Neptunes , What Happened To That Boy , JPlatinum
4617 , The Neptunes , Got Caught Dealin' , Clipse
4617 , The Neptunes , Like The Way , N.O.R.E.
4617 , The Neptunes , Along The Way , Skyzoo
4617 , The Neptunes , Hot , n
4617 , The Neptunes , Dare Dastshoyi , Bamdad
4617 , The Neptunes , P.E. 2000 (Neptunes Remix) , Puff Daddy
4617 , The Neptunes , Fatty Girl (Neptunes Version) , Ludacris
4617 , The Neptunes , Cocoa Leaf (No Relief) , Philly's Most Wanted
4617 , The Neptunes , Get Down or Lay Down [Credits] , Philly's Most Wanted
4617 , The Neptunes , Be Still , Kenna
4617 , The Neptunes , D.E.R.D , Ace Hashimoto
4617 , The Neptunes , Better Wise Up , Kenna
4617 , The Neptunes , Dirty Girl (Alternate Version) , Latrelle Simmons
4617 , The Neptunes , Shakedown , Ludacris
4617 , The Neptunes , Fly Talking , Curren$y
4617 , The Neptunes , Face The Gun/Good Luck , Kenna
4617 , The Neptunes , Nike (Freestyle) , Fam
4617 , The Neptunes , I'm Beaming , Jet 2
4617 , The Neptunes , Ola , Beenie Man
4617 , The Neptunes , Ice Cream , BHAGBOYZ
4617 , The Neptunes , One Thing , Cris Cab
4617 , The Neptunes , Weekend Goodtime , Teedra Moses
4617 , The Neptunes , Loose Wires/Blink Radio , Kenna
4617 , The Neptunes , Phantom Always , Kenna
4617 , The Neptunes , Nor's First Song , Ace Hashimoto
4617 , The Neptunes , Hide , Cassie
4617 , The Neptunes , I Only Burn Headies , Danimal Lector
4617 , The Neptunes , Booty , Tito "El Bambino"
4617 , The Neptunes , What'cha Wanna Do (Bang Your Head Remix) , Pras
4617 , The Neptunes , Lets Get Blown , Wrighty
4617 , The Neptunes , What Can't We Do (Here We Go Again) , Cris Cab
4617 , The Neptunes , Don't Holla Back ( IDGAF ) , Khalil Vegas
4617 , The Neptunes , Wonderfully I (Troubles On My Mind) , Skyzoo
4617 , The Neptunes , Better Sooner Than Later Freestyle , Ace Hashimoto
4617 , The Neptunes , Beautiful (Remix) , Snoop Dogg
4617 , The Neptunes , Comin' At Ya , Capone
4617 , The Neptunes , Drop It (Remix) , El Meswy
4617 , The Neptunes , Yeah, Me Too , NotAhmadi
4617 , The Neptunes , Bang Bang , Fam
4617 , The Neptunes , Neptunus , J'See
4617 , The Neptunes , Wait a Minute (Original) , Ray J
4617 , The Neptunes , Drive It Like It's Hot , X & Hell
4617 , The Neptunes , Inside of Clouds , King DCN
4617 , The Neptunes , Carpe Diem IV , Shinin' Kid
4617 , The Neptunes , Rock , N
4617 , The Neptunes , Mary's Got A Baby (The Neptunes Remix) , Maxi Priest
4617 , The Neptunes , Lotion , Tanashee
4617 , The Neptunes , Dem Girls Sour , G5 Elz
4617 , The Neptunes , Carolina , No Love & Yung Cub
4617 , The Neptunes , Wrekless On My Mind , RockstarTuNE
4617 , The Neptunes , Freestyle Fridays , B. Hopt
4617 , The Neptunes , Vernieuwde Visie , Concept­z
4617 , The Neptunes , Tryna Get It , Brown Sam
4617 , The Neptunes , Neptunʋ̀s , J'See
4617 , The Neptunes , System of Nature , Barry Lyndon
4617 , The Neptunes , Burgundy Part 2: Freestyle , Shelrock Of Thug Mentality
4617 , The Neptunes , Git Busy (Mixtape Version) , Fam
4617 , The Neptunes , Grindin' Fishstyle , Sage (AU)
4617 , The Neptunes , Toloache , Young Santiago
4617 , The Neptunes , Pryncesse , Snel Carter
4617 , The Neptunes , Wind It Up (Instrumental) , Gwen Stefani
4617 , The Neptunes , Wind It Up (Original Neptunes Mix) , Gwen Stefani
4617 , The Neptunes , Show Love (Baltimore in the buildin) , ItzMARTY
4617 , The Neptunes , Он слишком много видел (Аутро) (He saw too much (Outro)) , Гарри Топор (Harry Topor)
