song_id|song_title|song_release_date|song_release_year|song_release_month|song_release_day|apple_music_player_url
2832431|Kilo|2016-08-05|2016|8|5|https://genius.com/songs/2832431/apple_music_player
533460|Break the Rules|2014-10-07|2014|10|7|https://genius.com/songs/533460/apple_music_player
2868757|I'm Just Being Honest|2014-03-04|2014|3|4|https://genius.com/songs/2868757/apple_music_player
92834|Golddust|2012-10-11|2012|10|11|https://genius.com/songs/92834/apple_music_player
51230|So Emotional|2011-06-14|2011|6|14|https://genius.com/songs/51230/apple_music_player
477924|Laugh|2014-03-07|2014|3|7|https://genius.com/songs/477924/apple_music_player
75643|Riot (Remix)|2012-01-01|2012|1|1|https://genius.com/songs/75643/apple_music_player
2311377|Blasé (Remix)|2015-09-20|2015|9|20|https://genius.com/songs/2311377/apple_music_player
374108|Solo|||||https://genius.com/songs/374108/apple_music_player
2601040|Bitches Like You|2016-06-18|2016|6|18|https://genius.com/songs/2601040/apple_music_player
6053|Life Goes On|||||https://genius.com/songs/6053/apple_music_player
2860626|Losing Service|2016-06-11|2016|6|11|https://genius.com/songs/2860626/apple_music_player
566483|Flexin|2014-11-04|2014|11|4|https://genius.com/songs/566483/apple_music_player
355006|I'ma Dog|||||https://genius.com/songs/355006/apple_music_player
3615350|Light Show|2018-03-30|2018|3|30|https://genius.com/songs/3615350/apple_music_player
432404|Loyalty|||||https://genius.com/songs/432404/apple_music_player
741470|Here It Is|2015-04-07|2015|4|7|https://genius.com/songs/741470/apple_music_player
2389182|Blasé (T.I., French Montana & A$AP Ferg Remix)|2015-12-11|2015|12|11|https://genius.com/songs/2389182/apple_music_player
666912|Trap House Stalkin|2015-01-27|2015|1|27|https://genius.com/songs/666912/apple_music_player
688753|21st Street|2014-05-16|2014|5|16|https://genius.com/songs/688753/apple_music_player
2343693|AM 2 PM|2015-10-30|2015|10|30|https://genius.com/songs/2343693/apple_music_player
622979|Mister|2014-12-11|2014|12|11|https://genius.com/songs/622979/apple_music_player
2889895|Tank|2016-06-24|2016|6|24|https://genius.com/songs/2889895/apple_music_player
2389187|Blasé (Remix)|||||https://genius.com/songs/2389187/apple_music_player
367430|Why You Do That|2013-09-24|2013|9|24|https://genius.com/songs/367430/apple_music_player
1792130|Can't See 'Em|2013-10-07|2013|10|7|https://genius.com/songs/1792130/apple_music_player
63701|Get Naked|2009-10-30|2009|10|30|https://genius.com/songs/63701/apple_music_player
106485|Go Shorty Go|2009-10-30|2009|10|30|https://genius.com/songs/106485/apple_music_player
2108767|Commas (Remix)|2015-06-11|2015|6|11|https://genius.com/songs/2108767/apple_music_player
133936|Hood Rich Anthem (Remix)|||||https://genius.com/songs/133936/apple_music_player
2996227|FUTURE [Credits]|2017-02-16|2017|2|16|https://genius.com/songs/2996227/apple_music_player
2419383|Salute (Mastered)|2016-01-30|2016|1|30|https://genius.com/songs/2419383/apple_music_player
136610|On The Scene|2012-12-25|2012|12|25|https://genius.com/songs/136610/apple_music_player
78995|Rumpshaker|||||https://genius.com/songs/78995/apple_music_player
142145|Don't Make No Sense|2012-05-25|2012|5|25|https://genius.com/songs/142145/apple_music_player
2414158|TT|2016-01-27|2016|1|27|https://genius.com/songs/2414158/apple_music_player
1383663|'Commas' L.A. Leakers Freestyle|2015-04-22|2015|4|22|https://genius.com/songs/1383663/apple_music_player
73035|Nun Else To Do|2012-02-14|2012|2|14|https://genius.com/songs/73035/apple_music_player
508886|Around My Way|2014-08-29|2014|8|29|https://genius.com/songs/508886/apple_music_player
3216562|You Should Know|2017-08-25|2017|8|25|https://genius.com/songs/3216562/apple_music_player
3444474|Zabamafoo|2017-06-30|2017|6|30|https://genius.com/songs/3444474/apple_music_player
3081831|Dope Man|2017-05-05|2017|5|5|https://genius.com/songs/3081831/apple_music_player
808332|Shut It Down|||||https://genius.com/songs/808332/apple_music_player
2899757|My Blower|2016-10-25|2016|10|25|https://genius.com/songs/2899757/apple_music_player
2463527|My Buddy|||||https://genius.com/songs/2463527/apple_music_player
407262|Get Ya Money (Testimony album)|2014-04-15|2014|4|15|https://genius.com/songs/407262/apple_music_player
2287381|Commas (Remix)|||||https://genius.com/songs/2287381/apple_music_player
651960|Put Yourself In My Shoes|2014-12-25|2014|12|25|https://genius.com/songs/651960/apple_music_player
128180|Pop Them Bands|2011-01-11|2011|1|11|https://genius.com/songs/128180/apple_music_player
486568|Roll One|2014-07-28|2014|7|28|https://genius.com/songs/486568/apple_music_player
2710918|Hard To Breathe|2016-06-24|2016|6|24|https://genius.com/songs/2710918/apple_music_player
3215690|Fuck Up The Commas Remix (Future)|2016-06-22|2016|6|22|https://genius.com/songs/3215690/apple_music_player
4159308|Forever|2018-12-21|2018|12|21|https://genius.com/songs/4159308/apple_music_player
2332059|Wrong|2015-10-18|2015|10|18|https://genius.com/songs/2332059/apple_music_player
2456665|Hundred Mo Dolla$|2016-03-24|2016|3|24|https://genius.com/songs/2456665/apple_music_player
446598|Blast Off|2011-06-09|2011|6|9|https://genius.com/songs/446598/apple_music_player
506694|Cookin' It Up|||||https://genius.com/songs/506694/apple_music_player
2442204|Lotta Hoes|2016-03-20|2016|3|20|https://genius.com/songs/2442204/apple_music_player
