song_id,song_title,song_release_date,song_release_year,song_release_month,song_release_day,apple_music_player_url
5235,Mezmorized,2010-04-14,2010,4,14,https://genius.com/songs/5235/apple_music_player
3752062,Programs,2018-05-30,2018,5,30,https://genius.com/songs/3752062/apple_music_player
2892580,London Town,2016-10-31,2016,10,31,https://genius.com/songs/2892580/apple_music_player
213049,Levels,2013-09-01,2013,9,1,https://genius.com/songs/213049/apple_music_player
4155511,​good day,2018-12-21,2018,12,21,https://genius.com/songs/4155511/apple_music_player
603811,Don't Worry,2014-12-03,2014,12,3,https://genius.com/songs/603811/apple_music_player
66579,Mary 3x,2012-03-13,2012,3,13,https://genius.com/songs/66579/apple_music_player
716538,Dont Worry / Molly,2015-02-05,2015,2,5,https://genius.com/songs/716538/apple_music_player
2302278,When I See Ya,2015-11-13,2015,11,13,https://genius.com/songs/2302278/apple_music_player
68234,O.N.I.F.C.,2012-03-13,2012,3,13,https://genius.com/songs/68234/apple_music_player
3235342,Doin' Bad,2017-09-13,2017,9,13,https://genius.com/songs/3235342/apple_music_player
3468937,Open It Up,2018-01-26,2018,1,26,https://genius.com/songs/3468937/apple_music_player
69888,I Love Dom,2011-06-28,2011,6,28,https://genius.com/songs/69888/apple_music_player
360630,Know No Better,2014-02-10,2014,2,10,https://genius.com/songs/360630/apple_music_player
3737578,Long Gone,2018-05-23,2018,5,23,https://genius.com/songs/3737578/apple_music_player
3835472,Conversation Pt. 1,2018-08-03,2018,8,3,https://genius.com/songs/3835472/apple_music_player
104761,Chun Li,2012-12-24,2012,12,24,https://genius.com/songs/104761/apple_music_player
1427,In The Cut,2010-04-14,2010,4,14,https://genius.com/songs/1427/apple_music_player
229569,Money Ain't No Issue,2013-09-29,2013,9,29,https://genius.com/songs/229569/apple_music_player
76204,Showroom,2012-06-05,2012,6,5,https://genius.com/songs/76204/apple_music_player
2854615,Type of Time,2016-09-30,2016,9,30,https://genius.com/songs/2854615/apple_music_player
68244,Brainstorm,2012-03-13,2012,3,13,https://genius.com/songs/68244/apple_music_player
89844,Bars On Me,2012-09-30,2012,9,30,https://genius.com/songs/89844/apple_music_player
3477888,2018 Grammys Performance,2018-01-28,2018,1,28,https://genius.com/songs/3477888/apple_music_player
50990,Grindin,2011-06-28,2011,6,28,https://genius.com/songs/50990/apple_music_player
3639,That Good,2011-12-13,2011,12,13,https://genius.com/songs/3639/apple_music_player
69151,Ignorant,2012-03-23,2012,3,23,https://genius.com/songs/69151/apple_music_player
